year,week,defense_team,offense_team,receivingReceptionsRB,receivingYardsRB,receivingTouchdownsRB,receivingTargetsRB,receivingYardsAfterCatchRB,receiving100To199YardGameRB,receiving200PlusYardGameRB,receivingReceptionsWR,receivingYardsWR,receivingTouchdownsWR,receivingTargetsWR,receivingYardsAfterCatchWR,receiving100To199YardGameWR,receiving200PlusYardGameWR,receivingReceptionsTE,receivingYardsTE,receivingTouchdownsTE,receivingTargetsTE,receivingYardsAfterCatchTE,receiving100To199YardGameTE,receiving200PlusYardGameTE,rushingAttemptsRB,rushingYardsRB,rushing40PlusYardTDRB,rushing50PlusYardTDRB,rushing100To199YardGameRB,rushing200PlusYardGameRB,rushingTouchdownsRB,rushingAttemptsWR,rushingYardsWR,rushing40PlusYardTDWR,rushing50PlusYardTDWR,rushing100To199YardGameWR,rushing200PlusYardGameWR,rushingTouchdownsWR,rushingAttemptsQB,rushingYardsQB,rushing40PlusYardTDQB,rushing50PlusYardTDQB,rushing100To199YardGameQB,rushing200PlusYardGameQB,rushingTouchdownsQB,rushingAttemptsTE,rushingYardsTE,rushing40PlusYardTDTE,rushing50PlusYardTDTE,rushing100To199YardGameTE,rushing200PlusYardGameTE,rushingTouchdownsTE,passingAttemptsQB,passingCompletionsQB,passingIncompletionsQB,passingYardsQB,passingTouchdownsQB,passingInterceptionsQB,passing40PlusYardTDQB,passing50PlusYardTDQB,passing300To399YardGameQB,passing400PlusYardGameQB,passing2PtConversionsQB,madeFieldGoalsFrom50PlusK,attemptedFieldGoalsFrom50PlusK,madeFieldGoalsFromUnder40K,attemptedFieldGoalsFromUnder40K,madeFieldGoalsK,attemptedFieldGoalsK,madeExtraPointsK,attemptedExtraPointsK
2023,7,SEA,ARI,4.0,17.0,0.0,5.0,13.0,0.0,0.0,,,,,,,,3.0,29.0,0.0,6.0,27.0,0.0,0.0,13.0,58.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
2023,7,SF,MIN,6.0,64.0,0.0,9.0,58.0,0.0,0.0,7.0,123.0,2.0,10.0,55.0,1.0,0.0,11.0,86.0,0.0,12.0,36.0,0.0,0.0,18.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2023,7,TB,ATL,3.0,53.0,0.0,3.0,33.0,0.0,0.0,10.0,86.0,0.0,12.0,29.0,0.0,0.0,3.0,47.0,0.0,5.0,22.0,0.0,0.0,22.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,10.0,378.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0
2023,7,WSH,NYG,1.0,5.0,0.0,1.0,10.0,0.0,0.0,,,,,,,,7.0,98.0,1.0,8.0,31.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
2023,7,,,2.0,10.0,0.0,4.0,18.0,0.0,0.0,11.0,133.0,0.0,17.0,51.0,0.0,0.0,,,,,,,,36.0,118.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,8,ARI,BAL,4.0,21.0,0.0,4.0,22.0,0.0,0.0,7.0,53.0,0.0,9.0,15.0,0.0,0.0,5.0,50.0,1.0,6.0,19.0,0.0,0.0,24.0,106.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,18.0,9.0,157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,4.0
2023,8,ATL,TEN,4.0,11.0,0.0,5.0,25.0,0.0,0.0,10.0,211.0,3.0,16.0,45.0,1.0,0.0,4.0,23.0,0.0,5.0,8.0,0.0,0.0,15.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2023,8,BAL,ARI,1.0,1.0,0.0,1.0,4.0,0.0,0.0,,,,,,,,10.0,95.0,1.0,14.0,45.0,0.0,0.0,20.0,78.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2023,8,BUF,TB,7.0,70.0,0.0,7.0,76.0,0.0,0.0,8.0,93.0,2.0,13.0,27.0,0.0,0.0,4.0,27.0,0.0,6.0,12.0,0.0,0.0,9.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,25.0,17.0,237.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0
2023,8,CAR,HOU,3.0,23.0,0.0,3.0,22.0,0.0,0.0,10.0,103.0,0.0,15.0,42.0,0.0,0.0,2.0,5.0,0.0,5.0,4.0,0.0,0.0,28.0,133.0,0.0,0.0,0.0,0.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,8.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2023,8,CHI,LAC,2.0,14.0,0.0,2.0,7.0,0.0,0.0,3.0,24.0,0.0,4.0,5.0,0.0,0.0,,,,,,,,25.0,101.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,40.0,31.0,9.0,298.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0
2023,8,CIN,SF,6.0,64.0,1.0,8.0,42.0,0.0,0.0,5.0,109.0,0.0,9.0,22.0,1.0,0.0,9.0,149.0,0.0,11.0,59.0,1.0,0.0,15.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,47.0,21.0,573.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0
2023,8,CLE,SEA,3.0,15.0,0.0,4.0,20.0,0.0,0.0,16.0,184.0,2.0,27.0,70.0,0.0,0.0,,,,,,,,13.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,89.0,62.0,27.0,651.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0
2023,8,DAL,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,85.0,0.0,21.0,39.0,0.0,0.0,5.0,45.0,0.0,7.0,22.0,0.0,0.0,9.0,44.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,9.0,162.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2023,8,DEN,KC,4.0,7.0,0.0,6.0,15.0,0.0,0.0,12.0,101.0,1.0,18.0,78.0,0.0,0.0,6.0,58.0,0.0,9.0,41.0,0.0,0.0,11.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,24.0,14.0,240.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0
2023,8,DET,LV,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,30.0,0.0,8.0,3.0,0.0,0.0,1.0,19.0,0.0,2.0,2.0,0.0,0.0,16.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,18.0,213.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2023,8,GB,MIN,5.0,23.0,0.0,6.0,26.0,0.0,0.0,7.0,82.0,1.0,8.0,30.0,0.0,0.0,6.0,88.0,1.0,9.0,18.0,0.0,0.0,16.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2023,8,HOU,CAR,2.0,26.0,0.0,2.0,26.0,0.0,0.0,16.0,157.0,0.0,25.0,48.0,0.0,0.0,,,,,,,,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,8,IND,NO,5.0,59.0,1.0,6.0,50.0,0.0,0.0,12.0,267.0,1.0,19.0,66.0,1.0,0.0,1.0,14.0,0.0,1.0,13.0,0.0,0.0,23.0,89.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,9.0,63.0,0.0,0.0,0.0,0.0,2.0,27.0,19.0,8.0,310.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0
2023,8,JAX,PIT,9.0,61.0,0.0,10.0,53.0,0.0,0.0,1.0,22.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,7.0,114.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2023,8,KC,DEN,7.0,35.0,1.0,8.0,67.0,0.0,0.0,3.0,29.0,1.0,4.0,3.0,0.0,0.0,,,,,,,,32.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0
2023,8,LAC,CHI,5.0,17.0,0.0,7.0,26.0,0.0,0.0,12.0,124.0,0.0,16.0,43.0,0.0,0.0,10.0,79.0,0.0,10.0,26.0,0.0,0.0,22.0,78.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2023,8,LAR,DAL,,,,,,,,15.0,207.0,3.0,18.0,69.0,1.0,0.0,4.0,47.0,1.0,4.0,23.0,0.0,0.0,,,,,,,,2.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,25.0,6.0,304.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0
2023,8,LV,DET,5.0,37.0,0.0,5.0,44.0,0.0,0.0,8.0,124.0,0.0,12.0,55.0,1.0,0.0,8.0,57.0,1.0,10.0,31.0,0.0,0.0,26.0,152.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,26.0,11.0,272.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2023,8,MIA,NE,7.0,39.0,0.0,9.0,32.0,0.0,0.0,17.0,163.0,2.0,22.0,86.0,0.0,0.0,3.0,28.0,0.0,3.0,8.0,0.0,0.0,19.0,89.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2023,8,MIN,GB,7.0,68.0,0.0,9.0,63.0,0.0,0.0,11.0,134.0,1.0,23.0,44.0,0.0,0.0,2.0,9.0,0.0,3.0,4.0,0.0,0.0,21.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,24.0,17.0,229.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2023,8,NE,MIA,2.0,14.0,0.0,2.0,15.0,0.0,0.0,15.0,233.0,2.0,25.0,73.0,2.0,0.0,1.0,13.0,0.0,1.0,10.0,0.0,0.0,18.0,69.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,30.0,15.0,324.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0
2023,8,NO,IND,1.0,2.0,0.0,2.0,0.0,0.0,0.0,15.0,112.0,1.0,22.0,46.0,0.0,0.0,,,,,,,,12.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0
2023,8,NYG,NYJ,6.0,76.0,1.0,9.0,75.0,0.0,0.0,7.0,100.0,0.0,13.0,19.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0
2023,8,NYJ,NYG,3.0,17.0,0.0,3.0,21.0,0.0,0.0,,,,,,,,1.0,4.0,0.0,2.0,1.0,0.0,0.0,15.0,43.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0
2023,8,PHI,WSH,9.0,114.0,1.0,10.0,137.0,0.0,0.0,13.0,171.0,2.0,22.0,33.0,1.0,0.0,6.0,44.0,1.0,8.0,27.0,0.0,0.0,25.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,4.0,4.0,0.0,0.0
2023,8,PIT,JAX,3.0,70.0,1.0,6.0,56.0,0.0,0.0,13.0,133.0,1.0,17.0,46.0,0.0,0.0,10.0,88.0,0.0,10.0,63.0,0.0,0.0,27.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,24.0,8.0,292.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,5.0,2.0,2.0
2023,8,SEA,CLE,3.0,16.0,0.0,5.0,18.0,0.0,0.0,10.0,169.0,1.0,22.0,26.0,0.0,0.0,4.0,77.0,1.0,8.0,76.0,0.0,0.0,32.0,126.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
2023,8,SF,CIN,1.0,8.0,0.0,1.0,6.0,0.0,0.0,18.0,209.0,2.0,21.0,65.0,1.0,0.0,,,,,,,,11.0,66.0,0.0,0.0,0.0,0.0,1.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,6.0,43.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,32.0,28.0,4.0,283.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,4.0,4.0
2023,8,TB,BUF,2.0,10.0,0.0,2.0,18.0,0.0,0.0,13.0,92.0,0.0,16.0,45.0,0.0,0.0,5.0,65.0,1.0,7.0,27.0,0.0,0.0,19.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,31.0,9.0,324.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0
2023,8,TEN,ATL,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,96.0,0.0,11.0,11.0,0.0,0.0,3.0,35.0,0.0,5.0,9.0,0.0,0.0,19.0,93.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,23.0,8.0,274.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0
2023,8,WSH,PHI,8.0,30.0,0.0,10.0,43.0,0.0,0.0,15.0,229.0,3.0,15.0,64.0,1.0,0.0,4.0,36.0,0.0,7.0,23.0,0.0,0.0,38.0,124.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,29.0,9.0,319.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,5.0
2023,8,,,3.0,54.0,0.0,3.0,63.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,12.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,9,ARI,CLE,5.0,33.0,0.0,8.0,44.0,0.0,0.0,7.0,153.0,1.0,7.0,37.0,1.0,0.0,4.0,26.0,1.0,6.0,23.0,0.0,0.0,54.0,165.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,19.0,11.0,219.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0
2023,9,ATL,MIN,7.0,39.0,0.0,9.0,65.0,0.0,0.0,5.0,52.0,0.0,7.0,4.0,0.0,0.0,7.0,69.0,0.0,12.0,34.0,0.0,0.0,28.0,98.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2023,9,BAL,SEA,2.0,6.0,0.0,3.0,6.0,0.0,0.0,10.0,145.0,0.0,19.0,51.0,0.0,0.0,,,,,,,,13.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,73.0,42.0,31.0,482.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
2023,9,BUF,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,207.0,0.0,22.0,71.0,1.0,0.0,,,,,,,,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,44.0,31.0,13.0,348.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0
2023,9,CAR,IND,5.0,22.0,1.0,5.0,36.0,0.0,0.0,9.0,74.0,0.0,9.0,31.0,0.0,0.0,,,,,,,,18.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0
2023,9,CHI,NO,6.0,50.0,0.0,8.0,39.0,0.0,0.0,9.0,68.0,1.0,12.0,25.0,0.0,0.0,4.0,13.0,1.0,5.0,4.0,0.0,0.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,52.0,0.0,0.0,0.0,0.0,0.0,34.0,25.0,9.0,211.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0
2023,9,CIN,BUF,5.0,25.0,0.0,5.0,27.0,0.0,0.0,6.0,86.0,1.0,7.0,42.0,0.0,0.0,10.0,81.0,0.0,11.0,49.0,0.0,0.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,26.0,12.0,258.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2023,9,CLE,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,22.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,9,DAL,PHI,4.0,24.0,0.0,5.0,27.0,0.0,0.0,10.0,117.0,2.0,12.0,35.0,0.0,0.0,3.0,50.0,0.0,4.0,25.0,0.0,0.0,21.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,17.0,6.0,207.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
2023,9,GB,LAR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,93.0,0.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2023,9,HOU,TB,4.0,46.0,0.0,4.0,40.0,0.0,0.0,6.0,103.0,0.0,11.0,23.0,0.0,0.0,6.0,70.0,2.0,9.0,33.0,0.0,0.0,20.0,73.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,21.0,9.0,265.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0
2023,9,IND,CAR,7.0,31.0,0.0,11.0,41.0,0.0,0.0,12.0,119.0,1.0,15.0,49.0,0.0,0.0,,,,,,,,22.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,9,KC,MIA,3.0,32.0,0.0,5.0,21.0,0.0,0.0,11.0,104.0,0.0,16.0,34.0,0.0,0.0,5.0,100.0,1.0,6.0,104.0,1.0,0.0,14.0,91.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,21.0,13.0,193.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2023,9,LAC,NYJ,4.0,10.0,0.0,4.0,23.0,0.0,0.0,7.0,80.0,0.0,13.0,23.0,0.0,0.0,6.0,66.0,0.0,6.0,18.0,0.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
